"","Država","Leto","Spremenljivka","Vrednost"
"3645","Dominican Republic",2015,"Dystopia.Residual",1.21305
"3646","Mongolia",2015,"Dystopia.Residual",1.34759
"3647","Greece",2015,"Dystopia.Residual",1.80101
"3648","Lebanon",2015,"Dystopia.Residual",1.57059
"3649","Hungary",2015,"Dystopia.Residual",1.24074
"3650","Honduras",2015,"Dystopia.Residual",1.84408
"3651","Tajikistan",2015,"Dystopia.Residual",2.11399
"3652","Tunisia",2015,"Dystopia.Residual",2.12466
"3653","Palestinian Territories",2015,"Dystopia.Residual",2.04384
"3654","Bangladesh",2015,"Dystopia.Residual",2.51767
"3655","Iran",2015,"Dystopia.Residual",1.6944
"3656","Ukraine",2015,"Dystopia.Residual",1.5714
"3657","Iraq",2015,"Dystopia.Residual",1.95335
"3658","South Africa",2015,"Dystopia.Residual",1.71956
"3659","Ghana",2015,"Dystopia.Residual",2.30919
"3660","Zimbabwe",2015,"Dystopia.Residual",2.44191
"3661","Liberia",2015,"Dystopia.Residual",2.77729
"3662","India",2015,"Dystopia.Residual",2.27513
"3663","Sudan",2015,"Dystopia.Residual",2.20857
"3664","Haiti",2015,"Dystopia.Residual",2.24173
"3665","Congo (Kinshasa)",2015,"Dystopia.Residual",2.86712
"3666","Nepal",2015,"Dystopia.Residual",1.95637
"3667","Ethiopia",2015,"Dystopia.Residual",2.44876
"3668","Sierra Leone",2015,"Dystopia.Residual",2.51009
"3669","Mauritania",2015,"Dystopia.Residual",2.11773
"3670","Kenya",2015,"Dystopia.Residual",1.78555
"3671","Armenia",2015,"Dystopia.Residual",1.75873
"3672","Botswana",2015,"Dystopia.Residual",1.46181
"3673","Myanmar",2015,"Dystopia.Residual",1.41805
"3674","Georgia",2015,"Dystopia.Residual",1.59541
"3675","Malawi",2015,"Dystopia.Residual",2.80791
"3676","Sri Lanka",2015,"Dystopia.Residual",0.67108
"3677","Cameroon",2015,"Dystopia.Residual",1.95071
"3678","Bulgaria",2015,"Dystopia.Residual",0.89991
"3679","Egypt",2015,"Dystopia.Residual",1.59927
"3680","Yemen",2015,"Dystopia.Residual",1.92313
"3681","Angola",2015,"Dystopia.Residual",1.94939
"3682","Mali",2015,"Dystopia.Residual",1.79293
"3683","Congo (Brazzaville)",2015,"Dystopia.Residual",1.68135
"3684","Uganda",2015,"Dystopia.Residual",1.42766
"3685","Senegal",2015,"Dystopia.Residual",1.44395
"3686","Gabon",2015,"Dystopia.Residual",0.99895
"3687","Niger",2015,"Dystopia.Residual",1.87877
"3688","Cambodia",2015,"Dystopia.Residual",0.98195
"3689","Tanzania",2015,"Dystopia.Residual",1.38079
"3690","Madagascar",2015,"Dystopia.Residual",1.851
"3691","Chad",2015,"Dystopia.Residual",1.94296
"3692","Guinea",2015,"Dystopia.Residual",1.99172
"3693","Ivory Coast",2015,"Dystopia.Residual",1.41723
"3694","Burkina Faso",2015,"Dystopia.Residual",1.46494
"3695","Afghanistan",2015,"Dystopia.Residual",1.9521
"3696","Rwanda",2015,"Dystopia.Residual",0.67042
"3697","Benin",2015,"Dystopia.Residual",1.63328
"3698","Syria",2015,"Dystopia.Residual",0.32858
"3699","Burundi",2015,"Dystopia.Residual",1.83302
"3700","Togo",2015,"Dystopia.Residual",1.56726
"3701","Denmark",2016,"Dystopia.Residual",2.73939
"3702","Switzerland",2016,"Dystopia.Residual",2.69463
"3703","Iceland",2016,"Dystopia.Residual",2.83137
"3704","Norway",2016,"Dystopia.Residual",2.66465
"3705","Finland",2016,"Dystopia.Residual",2.82596
"3706","Canada",2016,"Dystopia.Residual",2.70485
"3707","Netherlands",2016,"Dystopia.Residual",2.70749
"3708","New Zealand",2016,"Dystopia.Residual",2.47553
"3709","Australia",2016,"Dystopia.Residual",2.5465
"3710","Sweden",2016,"Dystopia.Residual",2.54734
"3711","Israel",2016,"Dystopia.Residual",3.31029
"3712","Austria",2016,"Dystopia.Residual",2.69343
"3713","United States",2016,"Dystopia.Residual",2.72782
"3714","Costa Rica",2016,"Dystopia.Residual",3.35168
"3715","Germany",2016,"Dystopia.Residual",2.50931
"3716","Brazil",2016,"Dystopia.Residual",3.50733
"3717","Belgium",2016,"Dystopia.Residual",2.61355
"3718","Ireland",2016,"Dystopia.Residual",2.15988
"3719","Luxembourg",2016,"Dystopia.Residual",2.11055
"3720","Mexico",2016,"Dystopia.Residual",3.55906
"3721","Singapore",2016,"Dystopia.Residual",1.99375
"3722","United Kingdom",2016,"Dystopia.Residual",2.14999
"3723","Chile",2016,"Dystopia.Residual",2.95505
"3724","Panama",2016,"Dystopia.Residual",3.00559
"3725","Argentina",2016,"Dystopia.Residual",3.12985
"3726","Czech Republic",2016,"Dystopia.Residual",2.96211
"3727","United Arab Emirates",2016,"Dystopia.Residual",2.21507
"3728","Uruguay",2016,"Dystopia.Residual",2.67139
"3729","Malta",2016,"Dystopia.Residual",1.99032
"3730","Colombia",2016,"Dystopia.Residual",3.17471
"3731","France",2016,"Dystopia.Residual",2.4744
"3732","Thailand",2016,"Dystopia.Residual",2.5796
"3733","Saudi Arabia",2016,"Dystopia.Residual",2.61482
"3734","Taiwan",2016,"Dystopia.Residual",2.61523
"3735","Qatar",2016,"Dystopia.Residual",1.58224
"3736","Spain",2016,"Dystopia.Residual",2.39663
"3737","Algeria",2016,"Dystopia.Residual",3.40904
"3738","Guatemala",2016,"Dystopia.Residual",3.19863
"3739","Kuwait",2016,"Dystopia.Residual",2.28085
"3740","Bahrain",2016,"Dystopia.Residual",2.27405
"3741","Trinidad and Tobago",2016,"Dystopia.Residual",2.51394
"3742","Venezuela",2016,"Dystopia.Residual",2.97468
"3743","Slovakia",2016,"Dystopia.Residual",2.61065
"3744","El Salvador",2016,"Dystopia.Residual",3.22134
"3745","Malaysia",2016,"Dystopia.Residual",2.35384
"3746","Nicaragua",2016,"Dystopia.Residual",2.82428
"3747","Uzbekistan",2016,"Dystopia.Residual",2.34638
"3748","Italy",2016,"Dystopia.Residual",2.34918
"3749","Ecuador",2016,"Dystopia.Residual",2.77366
"3750","Japan",2016,"Dystopia.Residual",1.80584
"3751","Kazakhstan",2016,"Dystopia.Residual",2.49325
"3752","Moldova",2016,"Dystopia.Residual",3.38007
"3753","Russia",2016,"Dystopia.Residual",2.59115
"3754","Poland",2016,"Dystopia.Residual",2.20035
"3755","South Korea",2016,"Dystopia.Residual",2.35015
"3756","Bolivia",2016,"Dystopia.Residual",2.91635
"3757","Lithuania",2016,"Dystopia.Residual",2.60525
"3758","Belarus",2016,"Dystopia.Residual",2.38582
"3759","North Cyprus",2016,"Dystopia.Residual",1.93447
"3760","Slovenia",2016,"Dystopia.Residual",1.79522
"3761","Peru",2016,"Dystopia.Residual",2.73117
"3762","Turkmenistan",2016,"Dystopia.Residual",2.21489
"3763","Mauritius",2016,"Dystopia.Residual",2.20223
"3764","Libya",2016,"Dystopia.Residual",2.39374
"3765","Latvia",2016,"Dystopia.Residual",2.20859
"3766","Cyprus",2016,"Dystopia.Residual",2.04497
"3767","Paraguay",2016,"Dystopia.Residual",2.16091
"3768","Romania",2016,"Dystopia.Residual",2.45184
"3769","Estonia",2016,"Dystopia.Residual",1.81985
"3770","Jamaica",2016,"Dystopia.Residual",2.35682
"3771","Croatia",2016,"Dystopia.Residual",2.52462
"3772","Hong Kong",2016,"Dystopia.Residual",0.92614
"3773","Kosovo",2016,"Dystopia.Residual",2.80998
"3774","Turkey",2016,"Dystopia.Residual",2.29074
"3775","Indonesia",2016,"Dystopia.Residual",2.03171
"3776","Jordan",2016,"Dystopia.Residual",2.20142
"3777","Azerbaijan",2016,"Dystopia.Residual",2.2735
"3778","Philippines",2016,"Dystopia.Residual",2.23484
"3779","China",2016,"Dystopia.Residual",2.17087
"3780","Bhutan",2016,"Dystopia.Residual",1.82916
"3781","Kyrgyzstan",2016,"Dystopia.Residual",2.28136
"3782","Serbia",2016,"Dystopia.Residual",2.27539
"3783","Bosnia and Herzegovina",2016,"Dystopia.Residual",2.48406
"3784","Montenegro",2016,"Dystopia.Residual",2.25531
"3785","Dominican Republic",2016,"Dystopia.Residual",1.69626
"3786","Morocco",2016,"Dystopia.Residual",2.94891
"3787","Hungary",2016,"Dystopia.Residual",1.95473
"3788","Pakistan",2016,"Dystopia.Residual",3.18286
"3789","Lebanon",2016,"Dystopia.Residual",2.07339
"3790","Portugal",2016,"Dystopia.Residual",1.53015
"3791","Macedonia",2016,"Dystopia.Residual",2.08947
"3792","Vietnam",2016,"Dystopia.Residual",1.9418
"3793","Tunisia",2016,"Dystopia.Residual",2.68413
"3794","Greece",2016,"Dystopia.Residual",2.12944
"3795","Tajikistan",2016,"Dystopia.Residual",2.39106
"3796","Mongolia",2016,"Dystopia.Residual",1.53586
"3797","Nigeria",2016,"Dystopia.Residual",2.88586
"3798","Honduras",2016,"Dystopia.Residual",2.29551
"3799","Iran",2016,"Dystopia.Residual",1.99817
"3800","Zambia",2016,"Dystopia.Residual",2.58991
"3801","Nepal",2016,"Dystopia.Residual",2.32694
"3802","Palestinian Territories",2016,"Dystopia.Residual",2.40364
"3803","Albania",2016,"Dystopia.Residual",1.92816
"3804","Bangladesh",2016,"Dystopia.Residual",2.60904
"3805","Sierra Leone",2016,"Dystopia.Residual",3.01402
"3806","Iraq",2016,"Dystopia.Residual",1.81657
"3807","Cameroon",2016,"Dystopia.Residual",2.5198
"3808","Ethiopia",2016,"Dystopia.Residual",2.65614
"3809","South Africa",2016,"Dystopia.Residual",1.64227
"3810","Sri Lanka",2016,"Dystopia.Residual",0.91681
"3811","India",2016,"Dystopia.Residual",2.18032
"3812","Myanmar",2016,"Dystopia.Residual",1.50655
"3813","Egypt",2016,"Dystopia.Residual",1.96895
"3814","Armenia",2016,"Dystopia.Residual",1.97864
"3815","Kenya",2016,"Dystopia.Residual",1.88326
"3816","Ukraine",2016,"Dystopia.Residual",1.50066
"3817","Ghana",2016,"Dystopia.Residual",2.2002
"3818","Congo (Kinshasa)",2016,"Dystopia.Residual",2.74924
"3819","Georgia",2016,"Dystopia.Residual",1.87031
"3820","Congo (Brazzaville)",2016,"Dystopia.Residual",2.10681
"3821","Senegal",2016,"Dystopia.Residual",1.97861
"3822","Bulgaria",2016,"Dystopia.Residual",1.15377
"3823","Mauritania",2016,"Dystopia.Residual",1.9263
"3824","Zimbabwe",2016,"Dystopia.Residual",2.4427
"3825","Malawi",2016,"Dystopia.Residual",2.82859
"3826","Sudan",2016,"Dystopia.Residual",2.10995
"3827","Gabon",2016,"Dystopia.Residual",1.45332
"3828","Mali",2016,"Dystopia.Residual",2.11087
"3829","Haiti",2016,"Dystopia.Residual",2.37116
"3830","Botswana",2016,"Dystopia.Residual",0.96741
"3831","Ivory Coast",2016,"Dystopia.Residual",1.97478
"3832","Cambodia",2016,"Dystopia.Residual",1.31573
"3833","Angola",2016,"Dystopia.Residual",2.09459
"3834","Niger",2016,"Dystopia.Residual",2.09469
"3835","Chad",2016,"Dystopia.Residual",2.30637
"3836","Burkina Faso",2016,"Dystopia.Residual",1.87319
"3837","Uganda",2016,"Dystopia.Residual",1.51416
"3838","Yemen",2016,"Dystopia.Residual",1.97295
"3839","Madagascar",2016,"Dystopia.Residual",2.15075
"3840","Tanzania",2016,"Dystopia.Residual",1.37769
"3841","Liberia",2016,"Dystopia.Residual",2.23284
"3842","Guinea",2016,"Dystopia.Residual",2.15604
"3843","Rwanda",2016,"Dystopia.Residual",0.96819
"3844","Benin",2016,"Dystopia.Residual",2.10812
"3845","Afghanistan",2016,"Dystopia.Residual",2.14558
"3846","Togo",2016,"Dystopia.Residual",2.1354
"3847","Syria",2016,"Dystopia.Residual",0.81789
"3848","Burundi",2016,"Dystopia.Residual",2.10404
"3849","Norway",2017,"Dystopia.Residual",2.27702665328979
"3850","Denmark",2017,"Dystopia.Residual",2.31370735168457
"3851","Iceland",2017,"Dystopia.Residual",2.32271528244019
"3852","Switzerland",2017,"Dystopia.Residual",2.2767162322998
"3853","Finland",2017,"Dystopia.Residual",2.4301815032959
"3854","Netherlands",2017,"Dystopia.Residual",2.29480409622192
"3855","Canada",2017,"Dystopia.Residual",2.18726444244385
"3856","New Zealand",2017,"Dystopia.Residual",2.0464563369751
"3857","Sweden",2017,"Dystopia.Residual",2.09753799438477
"3858","Australia",2017,"Dystopia.Residual",2.06521081924438
"3859","Israel",2017,"Dystopia.Residual",2.80175733566284
"3860","Costa Rica",2017,"Dystopia.Residual",2.89863920211792
"3861","Austria",2017,"Dystopia.Residual",2.1385064125061
"3862","United States",2017,"Dystopia.Residual",2.2181134223938
"3863","Ireland",2017,"Dystopia.Residual",1.77386903762817
"3864","Germany",2017,"Dystopia.Residual",2.01576995849609
"3865","Belgium",2017,"Dystopia.Residual",2.12421035766602
"3866","Luxembourg",2017,"Dystopia.Residual",1.61951208114624
"3867","United Kingdom",2017,"Dystopia.Residual",1.70414352416992
"3868","Chile",2017,"Dystopia.Residual",2.50958585739136
"3869","United Arab Emirates",2017,"Dystopia.Residual",1.734703540802
"3870","Brazil",2017,"Dystopia.Residual",2.76926708221436
"3871","Czech Republic",2017,"Dystopia.Residual",2.45186185836792
"3872","Argentina",2017,"Dystopia.Residual",2.61400532722473
"3873","Mexico",2017,"Dystopia.Residual",2.83715486526489
"3874","Singapore",2017,"Dystopia.Residual",1.21636199951172
"3875","Malta",2017,"Dystopia.Residual",1.55686283111572
"3876","Uruguay",2017,"Dystopia.Residual",2.17240953445435
"3877","Guatemala",2017,"Dystopia.Residual",2.89389109611511
"3878","Panama",2017,"Dystopia.Residual",2.30719995498657
"3879","France",2017,"Dystopia.Residual",2.00595474243164
"3880","Thailand",2017,"Dystopia.Residual",2.03950834274292
"3881","Taiwan Province of China",2017,"Dystopia.Residual",2.1266074180603
"3882","Spain",2017,"Dystopia.Residual",1.92775774002075
"3883","Qatar",2017,"Dystopia.Residual",1.1454644203186
"3884","Colombia",2017,"Dystopia.Residual",2.61606812477112
"3885","Saudi Arabia",2017,"Dystopia.Residual",2.0654296875
"3886","Trinidad and Tobago",2017,"Dystopia.Residual",2.05324745178223
"3887","Kuwait",2017,"Dystopia.Residual",1.64042520523071
"3888","Slovakia",2017,"Dystopia.Residual",2.09777665138245
"3889","Bahrain",2017,"Dystopia.Residual",1.65614938735962
"3890","Malaysia",2017,"Dystopia.Residual",2.00444889068604
"3891","Nicaragua",2017,"Dystopia.Residual",2.51393055915833
"3892","Ecuador",2017,"Dystopia.Residual",2.29035258293152
"3893","El Salvador",2017,"Dystopia.Residual",2.7145938873291
"3894","Poland",2017,"Dystopia.Residual",1.79772281646729
"3895","Uzbekistan",2017,"Dystopia.Residual",1.81691360473633
"3896","Italy",2017,"Dystopia.Residual",1.81331205368042
"3897","Russia",2017,"Dystopia.Residual",2.20560741424561
"3898","Japan",2017,"Dystopia.Residual",1.36322355270386
"3899","Lithuania",2017,"Dystopia.Residual",2.22844052314758
"3900","Algeria",2017,"Dystopia.Residual",2.56760382652283
"3901","Latvia",2017,"Dystopia.Residual",1.99365520477295
"3902","South Korea",2017,"Dystopia.Residual",1.88037800788879
"3903","Moldova",2017,"Dystopia.Residual",2.80780839920044
"3904","Romania",2017,"Dystopia.Residual",2.17683148384094
"3905","Bolivia",2017,"Dystopia.Residual",2.44327902793884
"3906","Turkmenistan",2017,"Dystopia.Residual",1.83290982246399
"3907","Kazakhstan",2017,"Dystopia.Residual",1.78489255905151
"3908","North Cyprus",2017,"Dystopia.Residual",1.54915761947632
"3909","Slovenia",2017,"Dystopia.Residual",1.31331729888916
"3910","Peru",2017,"Dystopia.Residual",2.20726943016052
"3911","Mauritius",2017,"Dystopia.Residual",1.6975839138031
"3912","Cyprus",2017,"Dystopia.Residual",1.62124919891357
"3913","Estonia",2017,"Dystopia.Residual",1.35750865936279
"3914","Belarus",2017,"Dystopia.Residual",1.72323298454285
"3915","Libya",2017,"Dystopia.Residual",1.83501124382019
"3916","Turkey",2017,"Dystopia.Residual",1.87927794456482
"3917","Paraguay",2017,"Dystopia.Residual",1.6853334903717
"3918","Hong Kong",2017,"Dystopia.Residual",0.554633140563965
"3919","Philippines",2017,"Dystopia.Residual",1.97260475158691
"3920","Serbia",2017,"Dystopia.Residual",1.94708442687988
"3921","Jordan",2017,"Dystopia.Residual",1.79117655754089
"3922","Hungary",2017,"Dystopia.Residual",1.71645927429199
"3923","Jamaica",2017,"Dystopia.Residual",1.61232566833496
"3924","Croatia",2017,"Dystopia.Residual",1.85449242591858
"3925","Kosovo",2017,"Dystopia.Residual",2.01054072380066
"3926","China",2017,"Dystopia.Residual",1.76493859291077
"3927","Pakistan",2017,"Dystopia.Residual",2.79248929023743
"3928","Indonesia",2017,"Dystopia.Residual",1.42947697639465
"3929","Venezuela",2017,"Dystopia.Residual",1.78946375846863
"3930","Montenegro",2017,"Dystopia.Residual",1.72919154167175
"3931","Morocco",2017,"Dystopia.Residual",2.45618939399719
"3932","Azerbaijan",2017,"Dystopia.Residual",1.76248168945312
"3933","Dominican Republic",2017,"Dystopia.Residual",1.31946516036987
"3934","Greece",2017,"Dystopia.Residual",1.74922156333923
"3935","Lebanon",2017,"Dystopia.Residual",1.69507384300232
"3936","Portugal",2017,"Dystopia.Residual",1.10768270492554
"3937","Bosnia and Herzegovina",2017,"Dystopia.Residual",1.89217257499695
"3938","Honduras",2017,"Dystopia.Residual",2.06581115722656
"3939","Macedonia",2017,"Dystopia.Residual",1.6174693107605
"3940","Vietnam",2017,"Dystopia.Residual",1.46231865882874
"3941","Nigeria",2017,"Dystopia.Residual",2.36539053916931
"3942","Tajikistan",2017,"Dystopia.Residual",1.84904932975769
"3943","Bhutan",2017,"Dystopia.Residual",1.14018440246582
"3944","Kyrgyzstan",2017,"Dystopia.Residual",1.53672313690186
"3945","Nepal",2017,"Dystopia.Residual",1.8912410736084
"3946","Mongolia",2017,"Dystopia.Residual",1.11129236221313
"3947","South Africa",2017,"Dystopia.Residual",1.51090860366821
"3948","Tunisia",2017,"Dystopia.Residual",1.89025115966797
"3949","Palestinian Territories",2017,"Dystopia.Residual",1.8788902759552
"3950","Egypt",2017,"Dystopia.Residual",1.70216107368469
"3951","Bulgaria",2017,"Dystopia.Residual",0.996139287948608
"3952","Sierra Leone",2017,"Dystopia.Residual",2.66845989227295
"3953","Cameroon",2017,"Dystopia.Residual",2.3336455821991
"3954","Iran",2017,"Dystopia.Residual",1.49873495101929
"3955","Albania",2017,"Dystopia.Residual",1.49044156074524
"3956","Bangladesh",2017,"Dystopia.Residual",1.97873616218567
"3957","Kenya",2017,"Dystopia.Residual",1.6519021987915
"3958","Myanmar",2017,"Dystopia.Residual",1.11529040336609
"3959","Senegal",2017,"Dystopia.Residual",1.78964614868164
"3960","Zambia",2017,"Dystopia.Residual",1.82670545578003
"3961","Iraq",2017,"Dystopia.Residual",1.31890726089478
"3962","Gabon",2017,"Dystopia.Residual",1.32291626930237
"3963","Ethiopia",2017,"Dystopia.Residual",2.01574373245239
"3964","Sri Lanka",2017,"Dystopia.Residual",0.419389247894287
"3965","Armenia",2017,"Dystopia.Residual",1.5214991569519
"3966","India",2017,"Dystopia.Residual",1.5191171169281
"3967","Mauritania",2017,"Dystopia.Residual",1.65163731575012
"3968","Congo (Brazzaville)",2017,"Dystopia.Residual",1.72413563728333
"3969","Georgia",2017,"Dystopia.Residual",1.50013780593872
"3970","Congo (Kinshasa)",2017,"Dystopia.Residual",2.22495865821838
"3971","Mali",2017,"Dystopia.Residual",1.66819095611572
"3972","Ivory Coast",2017,"Dystopia.Residual",1.84496426582336
"3973","Cambodia",2017,"Dystopia.Residual",1.04294109344482
"3974","Sudan",2017,"Dystopia.Residual",1.68706583976746
"3975","Ghana",2017,"Dystopia.Residual",1.57786750793457
"3976","Ukraine",2017,"Dystopia.Residual",0.814382314682007
"3977","Uganda",2017,"Dystopia.Residual",1.526362657547
"3978","Burkina Faso",2017,"Dystopia.Residual",1.72721290588379
"3979","Niger",2017,"Dystopia.Residual",1.87398338317871
"3980","Malawi",2017,"Dystopia.Residual",2.08178615570068
"3981","Chad",2017,"Dystopia.Residual",2.07123804092407
"3982","Zimbabwe",2017,"Dystopia.Residual",1.59797024726868
"3983","Angola",2017,"Dystopia.Residual",1.61448240280151
"3984","Afghanistan",2017,"Dystopia.Residual",2.15080118179321
